"REGION","YEAR","ANALYSIS_STRATUM","STRAT","PROT","DEPTH_M","cover_group","n","avcvr","Var","SE","CV_perc"
"SEFCRI",2018,"OFFR1 / PROT = 0","OFFR1","0",21.1766720496192,"SPONGES",22,13.7272727272727,2.18260527351436,1.47736429952614,10.7622564866143
"SEFCRI",2018,"OFFR1 / PROT = 0","OFFR1","0",21.1766720496192,"TURF ALGAE",22,35.4545454545455,16.5312868949233,4.06586852897671,11.4678343124984
"SEFCRI",2020,"DPRC0 / PROT = 0","DPRC0","0",24.256999223776,"CCA",6,3,1.2,1.09544511501033,36.5148371670111
"SEFCRI",2020,"DPRC0 / PROT = 0","DPRC0","0",24.256999223776,"HARD CORALS",6,0.666666666666667,0.244444444444444,0.494413232473044,74.1619848709566
"SEFCRI",2020,"DPRC0 / PROT = 0","DPRC0","0",24.256999223776,"MACROALGAE",6,19.3333333333333,23.2444444444444,4.82124926180388,24.9374961817442
"SEFCRI",2020,"DPRC0 / PROT = 0","DPRC0","0",24.256999223776,"OTHER",6,24,121.4,11.0181668166715,45.9090284027977
"SEFCRI",2020,"DPRC0 / PROT = 0","DPRC0","0",24.256999223776,"RAMICRUSTA SPP.",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2020,"DPRC0 / PROT = 0","DPRC0","0",24.256999223776,"SOFT CORALS",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2020,"DPRC0 / PROT = 0","DPRC0","0",24.256999223776,"SPONGES",6,5,3.06666666666667,1.75119007154183,35.0238014308365
"SEFCRI",2020,"DPRC0 / PROT = 0","DPRC0","0",24.256999223776,"TURF ALGAE",6,48,54.4666666666667,7.3801535666046,15.3753199304263
"SEFCRI",2020,"DPRC1 / PROT = 0","DPRC1","0",28.8035990782848,"CCA",1,0,NA,NA,NA
"SEFCRI",2020,"DPRC1 / PROT = 0","DPRC1","0",28.8035990782848,"HARD CORALS",1,0,NA,NA,NA
"SEFCRI",2020,"DPRC1 / PROT = 0","DPRC1","0",28.8035990782848,"MACROALGAE",1,52,NA,NA,NA
"SEFCRI",2020,"DPRC1 / PROT = 0","DPRC1","0",28.8035990782848,"OTHER",1,0,NA,NA,NA
"SEFCRI",2020,"DPRC1 / PROT = 0","DPRC1","0",28.8035990782848,"RAMICRUSTA SPP.",1,0,NA,NA,NA
"SEFCRI",2020,"DPRC1 / PROT = 0","DPRC1","0",28.8035990782848,"SOFT CORALS",1,0,NA,NA,NA
"SEFCRI",2020,"DPRC1 / PROT = 0","DPRC1","0",28.8035990782848,"SPONGES",1,0,NA,NA,NA
"SEFCRI",2020,"DPRC1 / PROT = 0","DPRC1","0",28.8035990782848,"TURF ALGAE",1,48,NA,NA,NA
"SEFCRI",2020,"INNR0 / PROT = 0","INNR0","0",9.86245682725852,"CCA",7,1.28571428571429,0.653061224489796,0.808122035641769,62.8539361054709
"SEFCRI",2020,"INNR0 / PROT = 0","INNR0","0",9.86245682725852,"HARD CORALS",7,0.857142857142857,0.306122448979592,0.553283335172488,64.5497224367903
"SEFCRI",2020,"INNR0 / PROT = 0","INNR0","0",9.86245682725852,"MACROALGAE",7,4.28571428571429,1.17687074829932,1.08483673808519,25.3128572219878
"SEFCRI",2020,"INNR0 / PROT = 0","INNR0","0",9.86245682725852,"OTHER",7,17,52.6190476190476,7.25389878748302,42.6699928675472
"SEFCRI",2020,"INNR0 / PROT = 0","INNR0","0",9.86245682725852,"RAMICRUSTA SPP.",7,0.142857142857143,0.0204081632653061,0.142857142857143,100
"SEFCRI",2020,"INNR0 / PROT = 0","INNR0","0",9.86245682725852,"SOFT CORALS",7,5.42857142857143,4.37414965986395,2.0914467862855,38.5266513263118
"SEFCRI",2020,"INNR0 / PROT = 0","INNR0","0",9.86245682725852,"SPONGES",7,4.28571428571429,1.60544217687075,1.26706044720477,29.5647437681113
"SEFCRI",2020,"INNR0 / PROT = 0","INNR0","0",9.86245682725852,"TURF ALGAE",7,66.7142857142857,37.2244897959184,6.10118757258932,9.14524903814245
"SEFCRI",2020,"INNR1 / PROT = 0","INNR1","0",9.38783969958913,"CCA",5,1.8,0.54,0.734846922834953,40.8248290463863
"SEFCRI",2020,"INNR1 / PROT = 0","INNR1","0",9.38783969958913,"HARD CORALS",5,3,1.4,1.18321595661992,39.4405318873308
"SEFCRI",2020,"INNR1 / PROT = 0","INNR1","0",9.38783969958913,"MACROALGAE",5,12.6,27.86,5.27825728815866,41.8909308584021
"SEFCRI",2020,"INNR1 / PROT = 0","INNR1","0",9.38783969958913,"OTHER",5,6.4,7.06,2.65706605111728,41.5166570487076
"SEFCRI",2020,"INNR1 / PROT = 0","INNR1","0",9.38783969958913,"RAMICRUSTA SPP.",5,0.8,0.34,0.58309518948453,72.8868986855663
"SEFCRI",2020,"INNR1 / PROT = 0","INNR1","0",9.38783969958913,"SOFT CORALS",5,6.6,2.16,1.46969384566991,22.2680885707562
"SEFCRI",2020,"INNR1 / PROT = 0","INNR1","0",9.38783969958913,"SPONGES",5,7.4,2.06,1.43527000944073,19.395540668118
"SEFCRI",2020,"INNR1 / PROT = 0","INNR1","0",9.38783969958913,"TURF ALGAE",5,61.4,78.26,8.84646822183859,14.4079287000629
"SEFCRI",2020,"MIDR0 / PROT = 0","MIDR0","0",12.5983995968512,"CCA",6,0.333333333333333,0.0444444444444445,0.210818510677892,63.2455532033676
"SEFCRI",2020,"MIDR0 / PROT = 0","MIDR0","0",12.5983995968512,"HARD CORALS",6,0.666666666666667,0.244444444444444,0.494413232473044,74.1619848709566
"SEFCRI",2020,"MIDR0 / PROT = 0","MIDR0","0",12.5983995968512,"MACROALGAE",6,4.33333333333333,3.51111111111111,1.87379590967403,43.2414440694006
"SEFCRI",2020,"MIDR0 / PROT = 0","MIDR0","0",12.5983995968512,"OTHER",6,5,3.86666666666667,1.96638416050035,39.327683210007
"SEFCRI",2020,"MIDR0 / PROT = 0","MIDR0","0",12.5983995968512,"RAMICRUSTA SPP.",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2020,"MIDR0 / PROT = 0","MIDR0","0",12.5983995968512,"SOFT CORALS",6,8,11.0666666666667,3.32665998663324,41.5832498329155
"SEFCRI",2020,"MIDR0 / PROT = 0","MIDR0","0",12.5983995968512,"SPONGES",6,7.5,0.783333333333333,0.885061203156784,11.8008160420904
"SEFCRI",2020,"MIDR0 / PROT = 0","MIDR0","0",12.5983995968512,"TURF ALGAE",6,74.1666666666667,15.7611111111111,3.97002658821211,5.3528448380388
"SEFCRI",2020,"MIDR1 / PROT = 0","MIDR1","0",16.7204566078025,"CCA",7,0.571428571428571,0.0884353741496599,0.29738085706659,52.0416499866533
"SEFCRI",2020,"MIDR1 / PROT = 0","MIDR1","0",16.7204566078025,"HARD CORALS",7,0.428571428571429,0.0884353741496599,0.29738085706659,69.3888666488711
"SEFCRI",2020,"MIDR1 / PROT = 0","MIDR1","0",16.7204566078025,"MACROALGAE",7,17.2857142857143,12.6054421768707,3.55041436692546,20.5395872466762
"SEFCRI",2020,"MIDR1 / PROT = 0","MIDR1","0",16.7204566078025,"OTHER",7,14.4285714285714,17.421768707483,4.17393923140754,28.9282917028246
"SEFCRI",2020,"MIDR1 / PROT = 0","MIDR1","0",16.7204566078025,"RAMICRUSTA SPP.",7,0.285714285714286,0.0816326530612245,0.285714285714286,100
"SEFCRI",2020,"MIDR1 / PROT = 0","MIDR1","0",16.7204566078025,"SOFT CORALS",7,14,7.61904761904762,2.76026223736942,19.716158838353
"SEFCRI",2020,"MIDR1 / PROT = 0","MIDR1","0",16.7204566078025,"SPONGES",7,7,1.42857142857143,1.19522860933439,17.0746944190628
"SEFCRI",2020,"MIDR1 / PROT = 0","MIDR1","0",16.7204566078025,"TURF ALGAE",7,46,41.5238095238095,6.44389707582372,14.0084719039646
"SEFCRI",2020,"NEAR0 / PROT = 0","NEAR0","0",5.76681581546189,"CCA",25,1.42,0.1214,0.348425027803687,24.536973788992
"SEFCRI",2020,"NEAR0 / PROT = 0","NEAR0","0",5.76681581546189,"HARD CORALS",25,1.08,0.143066666666667,0.378241545400114,35.0223653148254
"SEFCRI",2020,"NEAR0 / PROT = 0","NEAR0","0",5.76681581546189,"MACROALGAE",25,15.34,10.2489333333333,3.20139552903626,20.8695927577331
"SEFCRI",2020,"NEAR0 / PROT = 0","NEAR0","0",5.76681581546189,"OTHER",25,15.42,22.9214,4.78762989379923,31.0481834876733
"SEFCRI",2020,"NEAR0 / PROT = 0","NEAR0","0",5.76681581546189,"RAMICRUSTA SPP.",25,0.44,0.0469333333333333,0.216641024123626,49.2365963917331
"SEFCRI",2020,"NEAR0 / PROT = 0","NEAR0","0",5.76681581546189,"SOFT CORALS",25,3.44,0.670266666666667,0.818698153574727,23.7993649294979
"SEFCRI",2020,"NEAR0 / PROT = 0","NEAR0","0",5.76681581546189,"SPONGES",25,2.64,0.292933333333334,0.541233159861195,20.5012560553483
"SEFCRI",2020,"NEAR0 / PROT = 0","NEAR0","0",5.76681581546189,"TURF ALGAE",25,60.22,31.0717333333333,5.57420248406293,9.2563973498222
"SEFCRI",2020,"NEAR1 / PROT = 0","NEAR1","0",5.5625998219968,"CCA",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2020,"NEAR1 / PROT = 0","NEAR1","0",5.5625998219968,"HARD CORALS",6,1.16666666666667,1.36111111111111,1.16666666666667,100
"SEFCRI",2020,"NEAR1 / PROT = 0","NEAR1","0",5.5625998219968,"MACROALGAE",6,20.6666666666667,112.911111111111,10.6259640085552,51.415954880106
"SEFCRI",2020,"NEAR1 / PROT = 0","NEAR1","0",5.5625998219968,"OTHER",6,22.1666666666667,70.3611111111111,8.38815302144108,37.84129182605
"SEFCRI",2020,"NEAR1 / PROT = 0","NEAR1","0",5.5625998219968,"RAMICRUSTA SPP.",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2020,"NEAR1 / PROT = 0","NEAR1","0",5.5625998219968,"SOFT CORALS",6,3,6.86666666666667,2.62043253427114,87.3477511423713
"SEFCRI",2020,"NEAR1 / PROT = 0","NEAR1","0",5.5625998219968,"SPONGES",6,2.5,1.31666666666667,1.1474609652039,45.898438608156
"SEFCRI",2020,"NEAR1 / PROT = 0","NEAR1","0",5.5625998219968,"TURF ALGAE",6,50.5,149.383333333333,12.2222474747214,24.202470246973
"SEFCRI",2020,"OFFR0 / PROT = 0","OFFR0","0",20.0863193572378,"CCA",5,0.8,0.14,0.374165738677394,46.7707173346743
"SEFCRI",2020,"OFFR0 / PROT = 0","OFFR0","0",20.0863193572378,"HARD CORALS",5,0.6,0.06,0.244948974278318,40.8248290463863
"SEFCRI",2020,"OFFR0 / PROT = 0","OFFR0","0",20.0863193572378,"MACROALGAE",5,6.4,20.16,4.48998886412873,70.1560760020114
"SEFCRI",2020,"OFFR0 / PROT = 0","OFFR0","0",20.0863193572378,"OTHER",5,19.8,76.24,8.73155198117723,44.098747379683
"SEFCRI",2020,"OFFR0 / PROT = 0","OFFR0","0",20.0863193572378,"RAMICRUSTA SPP.",5,0,2e-09,4.47213595499958e-05,NA
"SEFCRI",2020,"OFFR0 / PROT = 0","OFFR0","0",20.0863193572378,"SOFT CORALS",5,6.4,5.36,2.31516738055805,36.1744903212195
"SEFCRI",2020,"OFFR0 / PROT = 0","OFFR0","0",20.0863193572378,"SPONGES",5,6,5.5,2.34520787991171,39.0867979985286
"SEFCRI",2020,"OFFR0 / PROT = 0","OFFR0","0",20.0863193572378,"TURF ALGAE",5,60,112.3,10.5971694333912,17.6619490556519
"SEFCRI",2020,"OFFR1 / PROT = 0","OFFR1","0",20.0596493580912,"CCA",16,0.9375,0.187239583333333,0.43271189414359,46.1559353753162
"SEFCRI",2020,"OFFR1 / PROT = 0","OFFR1","0",20.0596493580912,"HARD CORALS",16,0.625,0.0489583333333333,0.221265300789196,35.4024481262713
"SEFCRI",2020,"OFFR1 / PROT = 0","OFFR1","0",20.0596493580912,"MACROALGAE",16,13.125,11.665625,3.41549776752965,26.0228401335592
"SEFCRI",2020,"OFFR1 / PROT = 0","OFFR1","0",20.0596493580912,"OTHER",16,7.5625,7.12473958333333,2.66922078205107,35.2954814155514
"SEFCRI",2020,"OFFR1 / PROT = 0","OFFR1","0",20.0596493580912,"RAMICRUSTA SPP.",16,0.125,0.00729166666666667,0.0853912563829966,68.3130051063973
"SEFCRI",2020,"OFFR1 / PROT = 0","OFFR1","0",20.0596493580912,"SOFT CORALS",16,8.5625,4.98307291666667,2.23227975770661,26.0704205279604
"SEFCRI",2020,"OFFR1 / PROT = 0","OFFR1","0",20.0596493580912,"SPONGES",16,7.5,0.783333333333333,0.885061203156784,11.8008160420904
"SEFCRI",2020,"OFFR1 / PROT = 0","OFFR1","0",20.0596493580912,"TURF ALGAE",16,61.5625,32.5580729166667,5.70596818398654,9.26857776079032
"SEFCRI",2020,"PTDP0 / PROT = 0","PTDP0","0",20.1167993562624,"CCA",1,2,NA,NA,NA
"SEFCRI",2020,"PTDP0 / PROT = 0","PTDP0","0",20.1167993562624,"HARD CORALS",1,0,NA,NA,NA
"SEFCRI",2020,"PTDP0 / PROT = 0","PTDP0","0",20.1167993562624,"MACROALGAE",1,3,NA,NA,NA
"SEFCRI",2020,"PTDP0 / PROT = 0","PTDP0","0",20.1167993562624,"OTHER",1,39,NA,NA,NA
"SEFCRI",2020,"PTDP0 / PROT = 0","PTDP0","0",20.1167993562624,"RAMICRUSTA SPP.",1,0,NA,NA,NA
"SEFCRI",2020,"PTDP0 / PROT = 0","PTDP0","0",20.1167993562624,"SOFT CORALS",1,0,NA,NA,NA
"SEFCRI",2020,"PTDP0 / PROT = 0","PTDP0","0",20.1167993562624,"SPONGES",1,10,NA,NA,NA
"SEFCRI",2020,"PTDP0 / PROT = 0","PTDP0","0",20.1167993562624,"TURF ALGAE",1,46,NA,NA,NA
"SEFCRI",2020,"PTDP1 / PROT = 0","PTDP1","0",24.4057706475867,"CCA",7,1.85714285714286,0.639455782312925,0.799659791606984,43.058604163453
"SEFCRI",2020,"PTDP1 / PROT = 0","PTDP1","0",24.4057706475867,"HARD CORALS",7,0.857142857142857,0.210884353741497,0.459221464809188,53.575837561072
"SEFCRI",2020,"PTDP1 / PROT = 0","PTDP1","0",24.4057706475867,"MACROALGAE",7,16.2857142857143,32.843537414966,5.73092814603062,35.1899096686091
"SEFCRI",2020,"PTDP1 / PROT = 0","PTDP1","0",24.4057706475867,"OTHER",7,28.8571428571429,169.544217687075,13.0209146255966,45.1219813758297
"SEFCRI",2020,"PTDP1 / PROT = 0","PTDP1","0",24.4057706475867,"RAMICRUSTA SPP.",7,0.571428571428572,0.183673469387755,0.428571428571429,75
"SEFCRI",2020,"PTDP1 / PROT = 0","PTDP1","0",24.4057706475867,"SOFT CORALS",7,7.71428571428571,9.93877551020408,3.15258235581627,40.8668083161369
"SEFCRI",2020,"PTDP1 / PROT = 0","PTDP1","0",24.4057706475867,"SPONGES",7,6.14285714285714,5.68707482993197,2.38475886200932,38.8216558931749
"SEFCRI",2020,"PTDP1 / PROT = 0","PTDP1","0",24.4057706475867,"TURF ALGAE",7,37.7142857142857,79.1292517006803,8.89546242196999,23.5864533915871
"SEFCRI",2020,"PTSH2 / PROT = 0","PTSH2","0",14.9351995220736,"CCA",6,0.333333333333333,0.0444444444444445,0.210818510677892,63.2455532033676
"SEFCRI",2020,"PTSH2 / PROT = 0","PTSH2","0",14.9351995220736,"HARD CORALS",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2020,"PTSH2 / PROT = 0","PTSH2","0",14.9351995220736,"MACROALGAE",6,4,4.13333333333333,2.03306009093025,50.8265022732564
"SEFCRI",2020,"PTSH2 / PROT = 0","PTSH2","0",14.9351995220736,"OTHER",6,28.8333333333333,155.227777777778,12.4590440154041,43.2105572788583
"SEFCRI",2020,"PTSH2 / PROT = 0","PTSH2","0",14.9351995220736,"RAMICRUSTA SPP.",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2020,"PTSH2 / PROT = 0","PTSH2","0",14.9351995220736,"SOFT CORALS",6,4.66666666666667,11.1777777777778,3.34331837816529,71.6425366749705
"SEFCRI",2020,"PTSH2 / PROT = 0","PTSH2","0",14.9351995220736,"SPONGES",6,8.83333333333333,6.09444444444444,2.46869286150474,27.9474663566574
"SEFCRI",2020,"PTSH2 / PROT = 0","PTSH2","0",14.9351995220736,"TURF ALGAE",6,53.3333333333333,122.644444444444,11.0744952230088,20.7646785431415
"SEFCRI",2022,"DPRC0 / PROT = 0","DPRC0","0",26.2362453142863,"CCA",13,0,7.69230769230769e-10,2.77350098112615e-05,NA
"SEFCRI",2022,"DPRC0 / PROT = 0","DPRC0","0",26.2362453142863,"HARD CORALS",13,0,7.69230769230769e-10,2.77350098112615e-05,NA
"SEFCRI",2022,"DPRC0 / PROT = 0","DPRC0","0",26.2362453142863,"MACROALGAE",13,65.4615384615385,56.0078895463511,7.48384189747158,11.4324259303326
"SEFCRI",2022,"DPRC0 / PROT = 0","DPRC0","0",26.2362453142863,"OTHER",13,28,53.7435897435897,7.33100196041372,26.1821498586204
"SEFCRI",2022,"DPRC0 / PROT = 0","DPRC0","0",26.2362453142863,"RAMICRUSTA SPP.",13,0,7.69230769230769e-10,2.77350098112615e-05,NA
"SEFCRI",2022,"DPRC0 / PROT = 0","DPRC0","0",26.2362453142863,"SOFT CORALS",13,0.923076923076923,0.198224852071006,0.445224496261163,48.2326537616259
"SEFCRI",2022,"DPRC0 / PROT = 0","DPRC0","0",26.2362453142863,"SPONGES",13,2.15384615384615,0.933925049309665,0.966397976668859,44.868477488197
"SEFCRI",2022,"DPRC0 / PROT = 0","DPRC0","0",26.2362453142863,"TURF ALGAE",13,3.46153846153846,3.78994082840237,1.94677703612981,56.2402254881945
"SEFCRI",2022,"DPRC1 / PROT = 0","DPRC1","0",26.8223991416832,"CCA",1,0,NA,NA,NA
"SEFCRI",2022,"DPRC1 / PROT = 0","DPRC1","0",26.8223991416832,"HARD CORALS",1,1,NA,NA,NA
"SEFCRI",2022,"DPRC1 / PROT = 0","DPRC1","0",26.8223991416832,"MACROALGAE",1,83,NA,NA,NA
"SEFCRI",2022,"DPRC1 / PROT = 0","DPRC1","0",26.8223991416832,"OTHER",1,2,NA,NA,NA
"SEFCRI",2022,"DPRC1 / PROT = 0","DPRC1","0",26.8223991416832,"RAMICRUSTA SPP.",1,0,NA,NA,NA
"SEFCRI",2022,"DPRC1 / PROT = 0","DPRC1","0",26.8223991416832,"SOFT CORALS",1,0,NA,NA,NA
"SEFCRI",2022,"DPRC1 / PROT = 0","DPRC1","0",26.8223991416832,"SPONGES",1,0,NA,NA,NA
"SEFCRI",2022,"DPRC1 / PROT = 0","DPRC1","0",26.8223991416832,"TURF ALGAE",1,14,NA,NA,NA
"SEFCRI",2022,"INNR0 / PROT = 0","INNR0","0",9.70279968951041,"CCA",3,0,3.33333333333333e-09,5.77350269189626e-05,NA
"SEFCRI",2022,"INNR0 / PROT = 0","INNR0","0",9.70279968951041,"HARD CORALS",3,0,3.33333333333333e-09,5.77350269189626e-05,NA
"SEFCRI",2022,"INNR0 / PROT = 0","INNR0","0",9.70279968951041,"MACROALGAE",3,11.6666666666667,12.1111111111111,3.48010216963685,29.8294471683159
"SEFCRI",2022,"INNR0 / PROT = 0","INNR0","0",9.70279968951041,"OTHER",3,1.66666666666667,1.44444444444444,1.20185042515466,72.1110255092798
"SEFCRI",2022,"INNR0 / PROT = 0","INNR0","0",9.70279968951041,"RAMICRUSTA SPP.",3,0,3.33333333333333e-09,5.77350269189626e-05,NA
"SEFCRI",2022,"INNR0 / PROT = 0","INNR0","0",9.70279968951041,"SOFT CORALS",3,8,36.3333333333333,6.02771377334171,75.3464221667713
"SEFCRI",2022,"INNR0 / PROT = 0","INNR0","0",9.70279968951041,"SPONGES",3,2.66666666666667,4.77777777777778,2.185812841434,81.967981553775
"SEFCRI",2022,"INNR0 / PROT = 0","INNR0","0",9.70279968951041,"TURF ALGAE",3,76,72.3333333333333,8.50490054811538,11.1906586159413
"SEFCRI",2022,"INNR1 / PROT = 0","INNR1","0",9.21433816667964,"CCA",13,0.153846153846154,0.0236686390532544,0.153846153846154,100
"SEFCRI",2022,"INNR1 / PROT = 0","INNR1","0",9.21433816667964,"HARD CORALS",13,2.23076923076923,0.604536489151874,0.777519446156734,34.8543200001294
"SEFCRI",2022,"INNR1 / PROT = 0","INNR1","0",9.21433816667964,"MACROALGAE",13,27.9230769230769,16.1597633136095,4.01992080937044,14.3964106120704
"SEFCRI",2022,"INNR1 / PROT = 0","INNR1","0",9.21433816667964,"OTHER",13,11.4615384615385,6.1232741617357,2.47452503760534,21.5898157643419
"SEFCRI",2022,"INNR1 / PROT = 0","INNR1","0",9.21433816667964,"RAMICRUSTA SPP.",13,0,7.69230769230769e-10,2.77350098112615e-05,NA
"SEFCRI",2022,"INNR1 / PROT = 0","INNR1","0",9.21433816667964,"SOFT CORALS",13,6.61538461538461,1.48126232741617,1.21707120885188,18.3975880407842
"SEFCRI",2022,"INNR1 / PROT = 0","INNR1","0",9.21433816667964,"SPONGES",13,5.84615384615385,0.818540433925049,0.904732244327044,15.4756831266468
"SEFCRI",2022,"INNR1 / PROT = 0","INNR1","0",9.21433816667964,"TURF ALGAE",13,45.7692307692308,18.8224852071006,4.33848881606264,9.4790511947587
"SEFCRI",2022,"MIDR0 / PROT = 0","MIDR0","0",12.618719596201,"CCA",5,0,2e-09,4.47213595499958e-05,NA
"SEFCRI",2022,"MIDR0 / PROT = 0","MIDR0","0",12.618719596201,"HARD CORALS",5,0.4,0.06,0.244948974278318,61.2372435695795
"SEFCRI",2022,"MIDR0 / PROT = 0","MIDR0","0",12.618719596201,"MACROALGAE",5,10,8.8,2.96647939483827,29.6647939483827
"SEFCRI",2022,"MIDR0 / PROT = 0","MIDR0","0",12.618719596201,"OTHER",5,14.6,28.76,5.36283507111677,36.7317470624436
"SEFCRI",2022,"MIDR0 / PROT = 0","MIDR0","0",12.618719596201,"RAMICRUSTA SPP.",5,0,2e-09,4.47213595499958e-05,NA
"SEFCRI",2022,"MIDR0 / PROT = 0","MIDR0","0",12.618719596201,"SOFT CORALS",5,4.6,2.06,1.43527000944073,31.2015219443638
"SEFCRI",2022,"MIDR0 / PROT = 0","MIDR0","0",12.618719596201,"SPONGES",5,9.4,2.96,1.72046505340853,18.302819717112
"SEFCRI",2022,"MIDR0 / PROT = 0","MIDR0","0",12.618719596201,"TURF ALGAE",5,61,19,4.35889894354067,7.1457359730175
"SEFCRI",2022,"MIDR1 / PROT = 0","MIDR1","0",17.2059594494093,"CCA",10,0.8,0.306666666666667,0.553774924194538,69.2218655243173
"SEFCRI",2022,"MIDR1 / PROT = 0","MIDR1","0",17.2059594494093,"HARD CORALS",10,0.4,0.0488888888888889,0.221108319357027,55.2770798392567
"SEFCRI",2022,"MIDR1 / PROT = 0","MIDR1","0",17.2059594494093,"MACROALGAE",10,27.9,33.3877777777778,5.77821579536259,20.7104508794358
"SEFCRI",2022,"MIDR1 / PROT = 0","MIDR1","0",17.2059594494093,"OTHER",10,9.1,5.23222222222222,2.28740512857304,25.1363200942092
"SEFCRI",2022,"MIDR1 / PROT = 0","MIDR1","0",17.2059594494093,"RAMICRUSTA SPP.",10,0,1e-09,3.16227766016838e-05,NA
"SEFCRI",2022,"MIDR1 / PROT = 0","MIDR1","0",17.2059594494093,"SOFT CORALS",10,8.9,10.0322222222222,3.16736834331314,35.588408351833
"SEFCRI",2022,"MIDR1 / PROT = 0","MIDR1","0",17.2059594494093,"SPONGES",10,12,6.97777777777778,2.64154836748786,22.0129030623988
"SEFCRI",2022,"MIDR1 / PROT = 0","MIDR1","0",17.2059594494093,"TURF ALGAE",10,40.9,55.01,7.41687265631546,18.1341629738764
"SEFCRI",2022,"NEAR0 / PROT = 0","NEAR0","0",7.07967250072321,"CCA",22,0.227272727272727,0.0126918536009445,0.112658127096737,49.5695759225642
"SEFCRI",2022,"NEAR0 / PROT = 0","NEAR0","0",7.07967250072321,"HARD CORALS",22,1.22727272727273,0.133903974813066,0.365928920438199,29.8164305542236
"SEFCRI",2022,"NEAR0 / PROT = 0","NEAR0","0",7.07967250072321,"MACROALGAE",22,32.1363636363636,18.7934868162141,4.33514553575934,13.4898446657292
"SEFCRI",2022,"NEAR0 / PROT = 0","NEAR0","0",7.07967250072321,"OTHER",22,19.2727272727273,26.1739472648564,5.11604801236818,26.5455321396462
"SEFCRI",2022,"NEAR0 / PROT = 0","NEAR0","0",7.07967250072321,"RAMICRUSTA SPP.",22,0,4.54545454545455e-10,2.1320071635561e-05,NA
"SEFCRI",2022,"NEAR0 / PROT = 0","NEAR0","0",7.07967250072321,"SOFT CORALS",22,6.18181818181818,2.8685556867375,1.69368110538481,27.3977825871072
"SEFCRI",2022,"NEAR0 / PROT = 0","NEAR0","0",7.07967250072321,"SPONGES",22,2.81818181818182,0.292798110979929,0.54110822483116,19.2006144294928
"SEFCRI",2022,"NEAR0 / PROT = 0","NEAR0","0",7.07967250072321,"TURF ALGAE",22,38.1363636363636,14.1268201495474,3.75856623588669,9.85559680447046
"SEFCRI",2022,"NEAR1 / PROT = 0","NEAR1","0",5.48639982443521,"CCA",1,0,NA,NA,NA
"SEFCRI",2022,"NEAR1 / PROT = 0","NEAR1","0",5.48639982443521,"HARD CORALS",1,2,NA,NA,NA
"SEFCRI",2022,"NEAR1 / PROT = 0","NEAR1","0",5.48639982443521,"MACROALGAE",1,28,NA,NA,NA
"SEFCRI",2022,"NEAR1 / PROT = 0","NEAR1","0",5.48639982443521,"OTHER",1,5,NA,NA,NA
"SEFCRI",2022,"NEAR1 / PROT = 0","NEAR1","0",5.48639982443521,"RAMICRUSTA SPP.",1,0,NA,NA,NA
"SEFCRI",2022,"NEAR1 / PROT = 0","NEAR1","0",5.48639982443521,"SOFT CORALS",1,15,NA,NA,NA
"SEFCRI",2022,"NEAR1 / PROT = 0","NEAR1","0",5.48639982443521,"SPONGES",1,6,NA,NA,NA
"SEFCRI",2022,"NEAR1 / PROT = 0","NEAR1","0",5.48639982443521,"TURF ALGAE",1,44,NA,NA,NA
"SEFCRI",2022,"OFFR0 / PROT = 0","OFFR0","0",21.6153993083072,"CCA",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2022,"OFFR0 / PROT = 0","OFFR0","0",21.6153993083072,"HARD CORALS",6,0.333333333333333,0.111111111111111,0.333333333333333,100
"SEFCRI",2022,"OFFR0 / PROT = 0","OFFR0","0",21.6153993083072,"MACROALGAE",6,7.16666666666667,8.49444444444444,2.91452302177294,40.6677630945061
"SEFCRI",2022,"OFFR0 / PROT = 0","OFFR0","0",21.6153993083072,"OTHER",6,31.3333333333333,112.977777777778,10.6291005159316,33.9226612210583
"SEFCRI",2022,"OFFR0 / PROT = 0","OFFR0","0",21.6153993083072,"RAMICRUSTA SPP.",6,0,1.66666666666667e-09,4.08248290463863e-05,NA
"SEFCRI",2022,"OFFR0 / PROT = 0","OFFR0","0",21.6153993083072,"SOFT CORALS",6,4,5.26666666666667,2.2949219304078,57.373048260195
"SEFCRI",2022,"OFFR0 / PROT = 0","OFFR0","0",21.6153993083072,"SPONGES",6,9.16666666666667,8.62777777777778,2.93730791334136,32.043359054633
"SEFCRI",2022,"OFFR0 / PROT = 0","OFFR0","0",21.6153993083072,"TURF ALGAE",6,48,129.333333333333,11.3724814061547,23.6926695961555
"SEFCRI",2022,"OFFR1 / PROT = 0","OFFR1","0",19.3547993806464,"CCA",23,0.0869565217391304,0.00360886750300739,0.0600738504093702,69.0849279707757
